page1,page2,similarity
"""Mei Lin""","""Domino's Pizza""",0.5643988251686096
"""Mei Lin""","""Grotto""",0.5640320181846619
"""Chetna Makan""","""Nando's""",0.5919525623321533
"""Chetna Makan""","""Subway, Cayman Islands""",0.590010941028595
"""Chetna Makan""","""McDonald's""",0.5764949321746826
"""Chetna Makan""","""Roblé""",0.5732505321502686
"""Chetna Makan""","""McDonald's""",0.5696135759353638
"""Chetna Makan""","""Martín Berasategui""",0.5664674639701843
"""Chetna Makan""","""Ludo Lefebvre""",0.5620866417884827
"""Chetna Makan""","""ad hoc & addendum""",0.5571735501289368
"""Chetna Makan""","""José Andrés""",0.5561178922653198
"""Chetna Makan""","""Five Guys""",0.5540385246276855
"""Simon Gault""","""Nando's""",0.5960108637809753
"""Simon Gault""","""José Santaella""",0.5786842703819275
"""Simon Gault""","""Magnum""",0.5696618556976318
"""Simon Gault""","""Cindy Pawlcyn""",0.5693714618682861
"""Simon Gault""","""Katie Pix""",0.5685156583786011
"""Simon Gault""","""Paul Bocuse""",0.5676360130310059
"""Simon Gault""","""foodpanda - 空腹熊貓""",0.5650336146354675
"""Simon Gault""","""Russell Jackson""",0.5635877251625061
"""Simon Gault""","""Domino's Pizza""",0.5604608654975891
"""Simon Gault""","""Lindsay Ann Bakes""",0.5591077208518982
"""Tom Colicchio""","""Domino's Pizza""",0.5959100723266602
"""Tom Colicchio""","""Eric Ripert""",0.580721378326416
"""Tom Colicchio""","""Bryce Shuman""",0.5756375789642334
"""Tom Colicchio""","""Taco Bell Guatemala""",0.5715210437774658
"""Tom Colicchio""","""George Pagonis""",0.571410596370697
"""Tom Colicchio""","""John DeLucie""",0.5675784349441528
"""Tom Colicchio""","""Chef Marc Murphy""",0.5669323205947876
"""Tom Colicchio""","""McDonald's""",0.5662499666213989
"""Tom Colicchio""","""Jumia Food""",0.563285768032074
"""Tom Colicchio""","""foodpanda""",0.5611899495124817
"""Chef David Burke""","""Mathieu Pacaud""",0.6126424670219421
"""Chef David Burke""","""Cristian D'Elia""",0.5826570391654968
"""Chef David Burke""","""Christian Le Squer""",0.5799810290336609
"""Chef David Burke""","""Magnum""",0.5775816440582275
"""Chef David Burke""","""Michel Nischan""",0.5731059312820435
"""Chef David Burke""","""Chili's Qatar""",0.5724493265151978
"""Chef David Burke""","""Peter Kuruvita""",0.5674170255661011
"""Chef David Burke""","""McDonald's""",0.5636449456214905
"""Chef David Burke""","""KFC""",0.5633320808410645
"""Chef David Burke""","""Sonia Peronaci""",0.5630255341529846
"""Chef Cynthia Louise""","""Chef Aaron McCargo Jr""",0.5911745429039001
"""Chef Cynthia Louise""","""Nando's PERi-PERi""",0.5780826807022095
"""Chef Cynthia Louise""","""hellofood""",0.5727209448814392
"""Chef Cynthia Louise""","""Gandy Dancer""",0.5705554485321045
"""Chef Cynthia Louise""","""Russell Jackson""",0.5694832801818848
"""Chef Cynthia Louise""","""'Wichcraft""",0.5655296444892883
"""Chef Cynthia Louise""","""Chef Marcela Valladolid""",0.5653040409088135
"""Chef Cynthia Louise""","""Chef Carlo Cracco""",0.5635149478912354
"""Chef Cynthia Louise""","""Simon Bryant""",0.5611056089401245
"""Chef Cynthia Louise""","""Chef Derrick Fox""",0.561035692691803
"""Eddie V's Prime Seafood""","""Papacho's""",0.58085036277771
"""Eddie V's Prime Seafood""","""Food Busker""",0.5801988840103149
"""Eddie V's Prime Seafood""","""Emmi CAFFÈ LATTE""",0.5703303813934326
"""Eddie V's Prime Seafood""","""The Edgy Veg""",0.5694713592529297
"""Eddie V's Prime Seafood""","""Meriwether's""",0.5624935030937195
"""Eddie V's Prime Seafood""","""Taco Bell Careers""",0.56245356798172
"""Eddie V's Prime Seafood""","""KFC""",0.5608189105987549
"""Eddie V's Prime Seafood""","""Chef Cynthia Louise""",0.5606129169464111
"""Eddie V's Prime Seafood""","""Delverde""",0.5590941905975342
"""Eddie V's Prime Seafood""","""Chef Mark Garcia""",0.5589917898178101
"""Daniel Humm""","""Wolfgang Puck""",0.5836340188980103
"""Daniel Humm""","""Chef Grace Ramirez""",0.5784109830856323
"""Daniel Humm""","""Grand Concourse""",0.5767458081245422
"""Daniel Humm""","""Subway""",0.567618727684021
"""Daniel Humm""","""Antonino Cannavacciuolo""",0.5653269290924072
"""Daniel Humm""","""McDonald's""",0.5629811882972717
"""Daniel Humm""","""Luna Grill""",0.5600486993789673
"""Daniel Humm""","""Chef Carlo Cracco""",0.5600004196166992
"""Daniel Humm""","""T-rex Cafe""",0.5598079562187195
"""Daniel Humm""","""Crystal Jade Palace - JW Marriott Hotel Hanoi""",0.5594953894615173
"""Delverde""","""McDonald's""",0.6076984405517578
"""Delverde""","""Éric Frechon""",0.6016898155212402
"""Delverde""","""Five Guys""",0.5976778268814087
"""Delverde""","""Chef Alex Levin""",0.5949370861053467
"""Delverde""","""Domino's Pizza""",0.5934554934501648
"""Delverde""","""Dunkin' Donuts""",0.592108428478241
"""Delverde""","""Outback Steakhouse""",0.5879666805267334
"""Delverde""","""Red Robin Gourmet Burgers""",0.5859546661376953
"""Delverde""","""Domino's Pizza""",0.5753767490386963
"""Delverde""","""Nando's""",0.5728901028633118
"""Nando's""","""Chef Carlo Cracco""",0.6075576543807983
"""Nando's""","""Relais & Châteaux""",0.5815635323524475
"""Nando's""","""Destino Ibiza""",0.5790189504623413
"""Nando's""","""Angelo Sosa""",0.5787679553031921
"""Nando's""","""Whataburger""",0.5751904249191284
"""Nando's""","""Kevin Dundon""",0.5739367604255676
"""Nando's""","""Delverde""",0.5728901028633118
"""Nando's""","""Celler de Can Roca""",0.5722838640213013
"""Nando's""","""Princi""",0.572232723236084
"""Nando's""","""McDonald's""",0.5687705874443054
"""Scott Conant""","""Domino's Pizza""",0.5782841444015503
"""Scott Conant""","""Chef Sue Zemanick""",0.5753114819526672
"""Scott Conant""","""Chef Francois Payard""",0.5726217031478882
"""Scott Conant""","""Kristen Kish""",0.5692364573478699
"""Scott Conant""","""MASAの料理ABC""",0.5689654350280762
"""Scott Conant""","""McDonald's""",0.5678366422653198
"""Scott Conant""","""KFC""",0.5658657550811768
"""Scott Conant""","""Melissa King""",0.5631117820739746
"""Scott Conant""","""McDonald's""",0.5626398324966431
"""Scott Conant""","""Suzanne Goin""",0.5618167519569397
"""Chef Jamie DeRosa""","""Hilah Cooking""",0.5852421522140503
"""Chef Jamie DeRosa""","""McDonald's""",0.5825989842414856
"""Chef Jamie DeRosa""","""Cadillac Bar Kemah""",0.5800148248672485
"""Chef Jamie DeRosa""","""Pollo Campero Guatemala""",0.5779052376747131
"""Chef Jamie DeRosa""","""Hubert Keller""",0.573292076587677
"""Chef Jamie DeRosa""","""Dani García""",0.5716698169708252
"""Chef Jamie DeRosa""","""Monti Carlo""",0.571358323097229
"""Chef Jamie DeRosa""","""KFC""",0.5698922872543335
"""Chef Jamie DeRosa""","""Cook with Amber""",0.5697254538536072
"""Chef Jamie DeRosa""","""Papacho's""",0.5696936249732971
"""Emmi CAFFÈ LATTE""","""McDonald's""",0.5941336750984192
"""Emmi CAFFÈ LATTE""","""McDonald's""",0.5907430052757263
"""Emmi CAFFÈ LATTE""","""Chef Charlie Palmer""",0.5898372530937195
"""Emmi CAFFÈ LATTE""","""Anne Burrell""",0.5759921669960022
"""Emmi CAFFÈ LATTE""","""James Martin""",0.5745104551315308
"""Emmi CAFFÈ LATTE""","""Dunkin' Donuts""",0.5744041204452515
"""Emmi CAFFÈ LATTE""","""Saransh Goila""",0.5727357864379883
"""Emmi CAFFÈ LATTE""","""Cristian D'Elia""",0.5692793130874634
"""Emmi CAFFÈ LATTE""","""McDonald's""",0.5684679746627808
"""Emmi CAFFÈ LATTE""","""Virginia Willis""",0.5678338408470154
"""Cindy Pawlcyn""","""Pollo Campero El Salvador""",0.595195472240448
"""Cindy Pawlcyn""","""맥도날드 (McDonald's)""",0.5870556235313416
"""Cindy Pawlcyn""","""Five Guys""",0.5865974426269531
"""Cindy Pawlcyn""","""Russell Jackson""",0.5854313373565674
"""Cindy Pawlcyn""","""Dina Nikolaou""",0.584272563457489
"""Cindy Pawlcyn""","""ad hoc & addendum""",0.5830382108688354
"""Cindy Pawlcyn""","""Valentin Neraudeau""",0.5781087875366211
"""Cindy Pawlcyn""","""McDonald's""",0.5744298100471497
"""Cindy Pawlcyn""","""Ogro Jimmy""",0.5723912119865417
"""Cindy Pawlcyn""","""Simon Gault""",0.5693714618682861
"""McDonald's""","""McDonald's""",0.6111913323402405
"""McDonald's""","""Whataburger""",0.5880425572395325
"""McDonald's""","""Ricardo Cuisine""",0.5833480954170227
"""McDonald's""","""KFC""",0.5814606547355652
"""McDonald's""","""McDonald's""",0.5792216658592224
"""McDonald's""","""Pescaria""",0.5782085657119751
"""McDonald's""","""Chef Ben Ford""",0.5770770311355591
"""McDonald's""","""Ludo Lefebvre""",0.5763458013534546
"""McDonald's""","""Domino's Pizza""",0.5757386088371277
"""McDonald's""","""Roy Yamaguchi""",0.5751053690910339
"""KFC""","""Leslie Gilliams""",0.5800771117210388
"""KFC""","""Four Seasons Hotels and Resorts""",0.5791407227516174
"""KFC""","""Harold Dieterle""",0.5762661099433899
"""KFC""","""Aliya LeeKong""",0.5752113461494446
"""KFC""","""Emily Ellyn""",0.5731067657470703
"""KFC""","""Nikki Dinki""",0.5702930092811584
"""KFC""","""KFC""",0.5700144171714783
"""KFC""","""Chef Rick Tramonto""",0.5694230794906616
"""KFC""","""Chevys Fresh Mex""",0.5689720511436462
"""KFC""","""Dunkin' Coffee""",0.566431999206543
"""Pierre Gagnaire""","""Guillaume Gomez""",0.5849850177764893
"""Pierre Gagnaire""","""KFC""",0.5795883536338806
"""Pierre Gagnaire""","""Big Fish Seafood Bistro""",0.5641822814941406
"""Pierre Gagnaire""","""Hardee's""",0.5634591579437256
"""Pierre Gagnaire""","""foodpanda / hellofood""",0.561689555644989
"""Pierre Gagnaire""","""Chef Casey Thompson""",0.5591036081314087
"""Pierre Gagnaire""","""Chevys Fresh Mex""",0.5587621331214905
"""Pierre Gagnaire""","""McDonald's""",0.5580312013626099
"""Pierre Gagnaire""","""Cristian D'Elia""",0.5575446486473083
"""Pierre Gagnaire""","""Susan Feniger""",0.555282711982727
"""Outback Steakhouse""","""The Tuscan Gun""",0.5982192754745483
"""Outback Steakhouse""","""Delverde""",0.5879666805267334
"""Outback Steakhouse""","""Taste of London""",0.5839308500289917
"""Outback Steakhouse""","""McDonald's Vietnam""",0.5792356729507446
"""Outback Steakhouse""","""Donatella Arpaia""",0.5712799429893494
"""Outback Steakhouse""","""Chope""",0.5710909366607666
"""Outback Steakhouse""","""Bahama Breeze Island Grille""",0.5686456561088562
"""Outback Steakhouse""","""George Pagonis""",0.5663238763809204
"""Outback Steakhouse""","""McDonald's República Dominicana""",0.5644555687904358
"""Outback Steakhouse""","""Domino's Pizza""",0.5620987415313721
"""Chef Hirohiko Shoda""","""Amy Thielen""",0.6039933562278748
"""Chef Hirohiko Shoda""","""Logan Junior Chef""",0.5903320908546448
"""Chef Hirohiko Shoda""","""Madison Cowan""",0.5829195380210876
"""Chef Hirohiko Shoda""","""Jumia Food""",0.5775688290596008
"""Chef Hirohiko Shoda""","""McDonald's""",0.5757060050964355
"""Chef Hirohiko Shoda""","""Domino's Pizza""",0.5735407471656799
"""Chef Hirohiko Shoda""","""foodpanda""",0.571664571762085
"""Chef Hirohiko Shoda""","""Eric Ripert""",0.568265438079834
"""Chef Hirohiko Shoda""","""McDonald's""",0.5649210810661316
"""Chef Hirohiko Shoda""","""Sanjeev Kapoor""",0.5641449689865112
"""Chef Andrew Gruel""","""River Crab Blue Water Inn""",0.5849854946136475
"""Chef Andrew Gruel""","""Domino's Pizza""",0.5830170512199402
"""Chef Andrew Gruel""","""McDonald's""",0.5806910991668701
"""Chef Andrew Gruel""","""Food Busker""",0.5727871060371399
"""Chef Andrew Gruel""","""Chef Guy Martin""",0.5675706267356873
"""Chef Andrew Gruel""","""ChefAlexander""",0.5667881369590759
"""Chef Andrew Gruel""","""Chef Adrianne""",0.5637584328651428
"""Chef Andrew Gruel""","""Spago Las Vegas""",0.5626513361930847
"""Chef Andrew Gruel""","""Taco Bell El Salvador""",0.561396598815918
"""Chef Andrew Gruel""","""Seasons 52""",0.5604740977287292
"""Donatella Arpaia""","""Christina Tosi""",0.6056088209152222
"""Donatella Arpaia""","""Francesco Sole""",0.5841237306594849
"""Donatella Arpaia""","""On The Border""",0.5753531455993652
"""Donatella Arpaia""","""Outback Steakhouse""",0.5712799429893494
"""Donatella Arpaia""","""Jumia Food""",0.5688456296920776
"""Donatella Arpaia""","""Relais & Châteaux""",0.5679299831390381
"""Donatella Arpaia""","""Hakim Chajar""",0.5661458969116211
"""Donatella Arpaia""","""Chope""",0.5648590326309204
"""Donatella Arpaia""","""Chef Jamie Gwen""",0.5600360631942749
"""Donatella Arpaia""","""Chef Adrianne""",0.5599164962768555
"""foodpanda""","""Cook with Chef Duminda""",0.5829805135726929
"""foodpanda""","""Christophe Bacquie""",0.5808101892471313
"""foodpanda""","""Paul Hollywood""",0.5805668830871582
"""foodpanda""","""Pasqualino Barbasso""",0.57913738489151
"""foodpanda""","""Pollo Campero Guatemala""",0.5779656767845154
"""foodpanda""","""Taco Bell Guatemala""",0.5752384662628174
"""foodpanda""","""Levi Eirinberg""",0.5711785554885864
"""foodpanda""","""McDonald's""",0.5703518390655518
"""foodpanda""","""Francesco Sole""",0.5682821869850159
"""foodpanda""","""Dunkin' Donuts""",0.5668945908546448
"""Dean Fearing""","""Alessandro Borghese""",0.6218092441558838
"""Dean Fearing""","""Chope""",0.5908080339431763
"""Dean Fearing""","""Domino's Pizza""",0.5890316963195801
"""Dean Fearing""","""Barbie Marshall""",0.5880588293075562
"""Dean Fearing""","""Nando's""",0.5807332396507263
"""Dean Fearing""","""Domino's Pizza""",0.5803808569908142
"""Dean Fearing""","""Michael White""",0.5776103734970093
"""Dean Fearing""","""McDonald's""",0.5764983892440796
"""Dean Fearing""","""foodpanda""",0.5736871957778931
"""Dean Fearing""","""Chef Pete Evans""",0.5722610950469971
"""Chef Charlie Palmer""","""Emmi CAFFÈ LATTE""",0.5898372530937195
"""Chef Charlie Palmer""","""Dale Talde""",0.5844236016273499
"""Chef Charlie Palmer""","""McDonald's""",0.5794487595558167
"""Chef Charlie Palmer""","""Burger Lounge""",0.574491560459137
"""Chef Charlie Palmer""","""Per Se""",0.5733586549758911
"""Chef Charlie Palmer""","""Domino's Pizza""",0.570855975151062
"""Chef Charlie Palmer""","""Chef Natale Giunta""",0.5694898962974548
"""Chef Charlie Palmer""","""Hard Rock Cafe Ibiza""",0.5671831965446472
"""Chef Charlie Palmer""","""Chuck Hughes""",0.5661423802375793
"""Chef Charlie Palmer""","""Nicko's Kitchen""",0.5628190636634827
"""KFC""","""Kristen Kish""",0.5920594930648804
"""KFC""","""Chef Sue Zemanick""",0.5877212285995483
"""KFC""","""Dunkin' Donuts""",0.5813425779342651
"""KFC""","""McDonald's""",0.5755694508552551
"""KFC""","""McDonald's""",0.5682941675186157
"""KFC""","""Pescaria""",0.568211555480957
"""KFC""","""KFC""",0.5674477815628052
"""KFC""","""Christophe Adam""",0.5657117962837219
"""KFC""","""Manjula's Kitchen - Indian Vegetarian Recipes""",0.5637946128845215
"""KFC""","""KFC""",0.5628842711448669
"""Emmi CAFFÈ LATTE""","""Dean Sheremet""",0.5978334546089172
"""Emmi CAFFÈ LATTE""","""KFC""",0.5893887281417847
"""Emmi CAFFÈ LATTE""","""Sonia Peronaci""",0.588044285774231
"""Emmi CAFFÈ LATTE""","""Destino Ibiza""",0.5876469016075134
"""Emmi CAFFÈ LATTE""","""Bradley Ogden""",0.5875793099403381
"""Emmi CAFFÈ LATTE""","""Outlander Kitchen""",0.5859166383743286
"""Emmi CAFFÈ LATTE""","""McDonald's""",0.5837745666503906
"""Emmi CAFFÈ LATTE""","""KFC""",0.5810161232948303
"""Emmi CAFFÈ LATTE""","""Magnum""",0.5743745565414429
"""Emmi CAFFÈ LATTE""","""JW Café - JW Marriott Hotel Hanoi""",0.5709134340286255
"""McDonald's""","""Chart House""",0.6108441948890686
"""McDonald's""","""Barbie Marshall""",0.5848657488822937
"""McDonald's""","""Wolfgang Puck""",0.5782459378242493
"""McDonald's""","""Boston Market""",0.5768518447875977
"""McDonald's""","""Chef Michael Ferraro""",0.5740399360656738
"""McDonald's""","""McDonald's""",0.5737287402153015
"""McDonald's""","""Roy's Restaurant""",0.572329044342041
"""McDonald's""","""Hardee's Pakistan""",0.572227954864502
"""McDonald's""","""Germán Martitegui""",0.571946918964386
"""McDonald's""","""KFC""",0.5695760250091553
"""Julia Child""","""Zac Kara""",0.6079354882240295
"""Julia Child""","""Chef Richard Sandoval""",0.5952314138412476
"""Julia Child""","""McDonald's""",0.5823579430580139
"""Julia Child""","""Bahama Breeze Island Grille""",0.570418119430542
"""Julia Child""","""Chef Kent Graham""",0.5671069622039795
"""Julia Child""","""McDonald's""",0.5663954615592957
"""Julia Child""","""McDonald's""",0.5637913346290588
"""Julia Child""","""Quique Dacosta""",0.5611433982849121
"""Julia Child""","""Al Brown New Zealand Chef""",0.5603750348091125
"""Julia Child""","""Suzanne Goin""",0.5584337115287781
"""Geoffrey Zakarian""","""Gaston Acurio""",0.6308596134185791
"""Geoffrey Zakarian""","""Magnum""",0.5827411413192749
"""Geoffrey Zakarian""","""Subway, Cayman Islands""",0.580609142780304
"""Geoffrey Zakarian""","""Chef Kiran Jethwa""",0.5792597532272339
"""Geoffrey Zakarian""","""Chili's Beirut""",0.5767514705657959
"""Geoffrey Zakarian""","""Zoёs Kitchen""",0.5765140056610107
"""Geoffrey Zakarian""","""Eckart Witzigmann""",0.5739734768867493
"""Geoffrey Zakarian""","""McDonald's""",0.5708428621292114
"""Geoffrey Zakarian""","""Tom Douglas Restaurants""",0.570635974407196
"""Geoffrey Zakarian""","""D'O - Davide Oldani""",0.5695021748542786
"""YANNICK ALLENO OFFICIEL""","""Los Petersen Cocineros""",0.5920208096504211
"""YANNICK ALLENO OFFICIEL""","""Anjali Pathak""",0.5814073085784912
"""YANNICK ALLENO OFFICIEL""","""Bruno Oteiza""",0.5800963640213013
"""YANNICK ALLENO OFFICIEL""","""Telepizza Guatemala""",0.5759563446044922
"""YANNICK ALLENO OFFICIEL""","""Chef Brian Duffy""",0.5719765424728394
"""YANNICK ALLENO OFFICIEL""","""Charley's Crab""",0.5671991109848022
"""YANNICK ALLENO OFFICIEL""","""Luke Thomas""",0.5671702027320862
"""YANNICK ALLENO OFFICIEL""","""Gavin Kaysen""",0.5658200979232788
"""YANNICK ALLENO OFFICIEL""","""McDonald's""",0.5646104216575623
"""YANNICK ALLENO OFFICIEL""","""Gandy Dancer Saloon/Oyster Bar""",0.5638341903686523
"""Narda Lepes""","""Hardee's""",0.5868439078330994
"""Narda Lepes""","""McDonald's""",0.5843871235847473
"""Narda Lepes""","""Brew Bistro and Lounge""",0.5825110673904419
"""Narda Lepes""","""翠華餐廳 Tsui Wah Restaurant""",0.5775778293609619
"""Narda Lepes""","""Chef Kiran Jethwa""",0.5775758028030396
"""Narda Lepes""","""Spike Mendelsohn""",0.5736958384513855
"""Narda Lepes""","""Buddy Valastro""",0.5735032558441162
"""Narda Lepes""","""Susan Feniger""",0.5732120275497437
"""Narda Lepes""","""Dina Nikolaou""",0.5706185102462769
"""Narda Lepes""","""Chili's México""",0.5692204236984253
